2024-01-09 10:15:33.2954 Info Registered target NLog.Targets.FileTarget(Name=allfile)
2024-01-09 10:15:33.3090 Info Registered target NLog.Targets.FileTarget(Name=ownFile-web)
2024-01-09 10:15:33.3090 Info Registered target NLog.Targets.ConsoleTarget(Name=lifetimeConsole)
2024-01-09 10:15:33.3090 Info Registered target NLog.Targets.NLogViewerTarget(Name=TcpOutlet)
2024-01-09 10:15:33.3350 Info NLog, Version=5.0.0.0, Culture=neutral, PublicKeyToken=5120e14c03d0593c. File version: 5.2.8.2366. Product version: 5.2.8+f586f1341c46fa38aaaff4c641e7f0fa7e813943. GlobalAssemblyCache: False
2024-01-09 10:15:33.3425 Info Validating config: TargetNames=TcpOutlet, lifetimeConsole, ownFile-web, ConfigItems=61, FilePath=D:\StepMaster\StepMaster\bin\Debug\net7.0\NLog.config
2024-01-09 10:15:33.3425 Warn Unused target detected. Add a rule for this target to the configuration. TargetName: allfile
2024-01-09 10:15:33.3620 Info Configuration initialized.
2024-01-09 10:15:33.8956 Info Validating config: TargetNames=TcpOutlet, lifetimeConsole, ownFile-web, ConfigItems=61, FilePath=D:\StepMaster\StepMaster\bin\Debug\net7.0\NLog.config
2024-01-09 10:15:35.4473 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:00:40.2371 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:16.9699 Info Registered target NLog.Targets.FileTarget(Name=allfile)
2024-01-09 11:01:16.9794 Info Registered target NLog.Targets.FileTarget(Name=ownFile-web)
2024-01-09 11:01:16.9794 Info Registered target NLog.Targets.ConsoleTarget(Name=lifetimeConsole)
2024-01-09 11:01:16.9794 Info Registered target NLog.Targets.NLogViewerTarget(Name=TcpOutlet)
2024-01-09 11:01:16.9980 Info NLog, Version=5.0.0.0, Culture=neutral, PublicKeyToken=5120e14c03d0593c. File version: 5.2.8.2366. Product version: 5.2.8+f586f1341c46fa38aaaff4c641e7f0fa7e813943. GlobalAssemblyCache: False
2024-01-09 11:01:16.9980 Info Validating config: TargetNames=TcpOutlet, lifetimeConsole, ownFile-web, ConfigItems=61, FilePath=D:\StepMaster\StepMaster\bin\Debug\net7.0\NLog.config
2024-01-09 11:01:17.0139 Warn Unused target detected. Add a rule for this target to the configuration. TargetName: allfile
2024-01-09 11:01:17.0280 Info Configuration initialized.
2024-01-09 11:01:17.4580 Info Validating config: TargetNames=TcpOutlet, lifetimeConsole, ownFile-web, ConfigItems=61, FilePath=D:\StepMaster\StepMaster\bin\Debug\net7.0\NLog.config
2024-01-09 11:01:19.1363 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:19.1376 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2838 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2838 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2838 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2838 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2838 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2838 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.2942 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:25.3129 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:30.6404 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:30.6404 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:30.6404 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:30.6404 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:30.6404 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.0316 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.0316 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.0316 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.0316 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.0316 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:01:31.8893 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:50.2139 Info Registered target NLog.Targets.FileTarget(Name=allfile)
2024-01-09 11:02:50.2234 Info Registered target NLog.Targets.FileTarget(Name=ownFile-web)
2024-01-09 11:02:50.2234 Info Registered target NLog.Targets.ConsoleTarget(Name=lifetimeConsole)
2024-01-09 11:02:50.2319 Info Registered target NLog.Targets.NLogViewerTarget(Name=TcpOutlet)
2024-01-09 11:02:50.2319 Info NLog, Version=5.0.0.0, Culture=neutral, PublicKeyToken=5120e14c03d0593c. File version: 5.2.8.2366. Product version: 5.2.8+f586f1341c46fa38aaaff4c641e7f0fa7e813943. GlobalAssemblyCache: False
2024-01-09 11:02:50.2533 Info Validating config: TargetNames=TcpOutlet, lifetimeConsole, ownFile-web, ConfigItems=61, FilePath=D:\StepMaster\StepMaster\bin\Debug\net7.0\NLog.config
2024-01-09 11:02:50.2533 Warn Unused target detected. Add a rule for this target to the configuration. TargetName: allfile
2024-01-09 11:02:50.2668 Info Configuration initialized.
2024-01-09 11:02:50.6753 Info Validating config: TargetNames=TcpOutlet, lifetimeConsole, ownFile-web, ConfigItems=61, FilePath=D:\StepMaster\StepMaster\bin\Debug\net7.0\NLog.config
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
2024-01-09 11:02:52.3309 Error NLogViewerTarget(Name=TcpOutlet): Error when sending. Exception: System.IO.IOException: Error: ConnectionRefused, Address: tcp://localhost:4505
